time,valid_time,lsm,cvh,cvl,slt,number,expver,d2m,tvh,z,si10,dl,tvl,cl
2013-01-25 00:00:00,2000-01-01,,,,,0,0001,249.52321,,,0.013363253765709286,,,
2013-01-25 00:00:00,2000-02-01,,,,,0,0001,246.9334,,,0.013363253765709286,,,
2013-01-25 00:00:00,2000-03-01,,,,,0,0001,252.80872,,,0.013363253765709286,,,
2013-01-25 00:00:00,2000-04-01,,,,,0,0001,260.74796,,,0.013363253765709286,,,
2013-01-25 00:00:00,2000-05-01,,,,,0,0001,268.70688,,,0.013363253765709286,,,
2013-01-25 00:00:00,2000-06-01,,,,,0,0001,273.9569,,,0.013363253765709286,,,
2013-01-25 00:00:00,2000-07-01,,,,,0,0001,275.0625,,,0.013363253765709286,,,
2013-01-25 00:00:00,2000-08-01,,,,,0,0001,275.24997,,,0.013363253765709286,,,
2013-01-25 00:00:00,2000-09-01,,,,,0,0001,270.76663,,,0.013363253765709286,,,
2013-01-25 00:00:00,2000-10-01,,,,,0,0001,264.03918,,,0.013363253765709286,,,
2013-01-25 00:00:00,2000-11-01,,,,,0,0001,257.06143,,,0.013363253765709286,,,
2013-01-25 00:00:00,2000-12-01,,,,,0,0001,250.55531,,,0.013363253765709286,,,
2013-01-25 00:00:00,2001-01-01,,,,,0,0001,247.68062,,,0.013363253765709286,,,
2013-01-25 00:00:00,2001-02-01,,,,,0,0001,251.19128,,,0.013363253765709286,,,
2013-01-25 00:00:00,2001-03-01,,,,,0,0001,252.82924,,,0.013363253765709286,,,
2013-01-25 00:00:00,2001-04-01,,,,,0,0001,259.81116,,,0.013363253765709286,,,
2013-01-25 00:00:00,2001-05-01,,,,,0,0001,268.10654,,,0.013363253765709286,,,
2013-01-25 00:00:00,2001-06-01,,,,,0,0001,273.17493,,,0.013363253765709286,,,
2013-01-25 00:00:00,2001-07-01,,,,,0,0001,275.24478,,,0.013363253765709286,,,
2013-01-25 00:00:00,2001-08-01,,,,,0,0001,274.82715,,,0.013363253765709286,,,
2013-01-25 00:00:00,2001-09-01,,,,,0,0001,271.87082,,,0.013363253765709286,,,
2013-01-25 00:00:00,2001-10-01,,,,,0,0001,264.79544,,,0.013363253765709286,,,
2013-01-25 00:00:00,2001-11-01,,,,,0,0001,255.16833,,,0.013363253765709286,,,
2013-01-25 00:00:00,2001-12-01,,,,,0,0001,249.39398,,,0.013363253765709286,,,
2013-01-25 00:00:00,2002-01-01,,,,,0,0001,246.8661,,,0.013363253765709286,,,
2013-01-25 00:00:00,2002-02-01,,,,,0,0001,246.97876,,,0.013363253765709286,,,
2013-01-25 00:00:00,2002-03-01,,,,,0,0001,254.01149,,,0.013363253765709286,,,
2013-01-25 00:00:00,2002-04-01,,,,,0,0001,261.15182,,,0.013363253765709286,,,
2013-01-25 00:00:00,2002-05-01,,,,,0,0001,267.09964,,,0.013363253765709286,,,
2013-01-25 00:00:00,2002-06-01,,,,,0,0001,272.83752,,,0.013363253765709286,,,
2013-01-25 00:00:00,2002-07-01,,,,,0,0001,275.4415,,,0.013363253765709286,,,
2013-01-25 00:00:00,2002-08-01,,,,,0,0001,274.90735,,,0.013363253765709286,,,
2013-01-25 00:00:00,2002-09-01,,,,,0,0001,271.2766,,,0.013363253765709286,,,
2013-01-25 00:00:00,2002-10-01,,,,,0,0001,261.26868,,,0.013363253765709286,,,
2013-01-25 00:00:00,2002-11-01,,,,,0,0001,256.2329,,,0.013363253765709286,,,
2013-01-25 00:00:00,2002-12-01,,,,,0,0001,250.05144,,,0.013363253765709286,,,
2013-01-25 00:00:00,2003-01-01,,,,,0,0001,243.63136,,,0.013363253765709286,,,
2013-01-25 00:00:00,2003-02-01,,,,,0,0001,244.891,,,0.013363253765709286,,,
2013-01-25 00:00:00,2003-03-01,,,,,0,0001,253.16435,,,0.013363253765709286,,,
2013-01-25 00:00:00,2003-04-01,,,,,0,0001,261.15237,,,0.013363253765709286,,,
2013-01-25 00:00:00,2003-05-01,,,,,0,0001,263.4362,,,0.013363253765709286,,,
2013-01-25 00:00:00,2003-06-01,,,,,0,0001,272.96597,,,0.013363253765709286,,,
2013-01-25 00:00:00,2003-07-01,,,,,0,0001,275.1084,,,0.013363253765709286,,,
2013-01-25 00:00:00,2003-08-01,,,,,0,0001,275.24643,,,0.013363253765709286,,,
2013-01-25 00:00:00,2003-09-01,,,,,0,0001,273.23145,,,0.013363253765709286,,,
2013-01-25 00:00:00,2003-10-01,,,,,0,0001,262.52136,,,0.013363253765709286,,,
2013-01-25 00:00:00,2003-11-01,,,,,0,0001,254.3748,,,0.013363253765709286,,,
2013-01-25 00:00:00,2003-12-01,,,,,0,0001,249.05058,,,0.013363253765709286,,,
2013-01-25 00:00:00,2004-01-01,,,,,0,0001,245.81842,,,0.013363253765709286,,,
2013-01-25 00:00:00,2004-02-01,,,,,0,0001,249.19617,,,0.013363253765709286,,,
2013-01-25 00:00:00,2004-03-01,,,,,0,0001,257.49225,,,0.013363253765709286,,,
2013-01-25 00:00:00,2004-04-01,,,,,0,0001,263.4459,,,0.013363253765709286,,,
2013-01-25 00:00:00,2004-05-01,,,,,0,0001,268.20786,,,0.013363253765709286,,,
2013-01-25 00:00:00,2004-06-01,,,,,0,0001,272.74704,,,0.013363253765709286,,,
2013-01-25 00:00:00,2004-07-01,,,,,0,0001,274.62863,,,0.013363253765709286,,,
2013-01-25 00:00:00,2004-08-01,,,,,0,0001,274.96375,,,0.013363253765709286,,,
2013-01-25 00:00:00,2004-09-01,,,,,0,0001,272.4624,,,0.013363253765709286,,,
2013-01-25 00:00:00,2004-10-01,,,,,0,0001,261.0459,,,0.013363253765709286,,,
2013-01-25 00:00:00,2004-11-01,,,,,0,0001,254.84871,,,0.013363253765709286,,,
2013-01-25 00:00:00,2004-12-01,,,,,0,0001,251.4683,,,0.013363253765709286,,,
2013-01-25 00:00:00,2005-01-01,,,,,0,0001,248.68713,,,0.013363253765709286,,,
2013-01-25 00:00:00,2005-02-01,,,,,0,0001,248.52003,,,0.013363253765709286,,,
2013-01-25 00:00:00,2005-03-01,,,,,0,0001,254.94826,,,0.013363253765709286,,,
2013-01-25 00:00:00,2005-04-01,,,,,0,0001,259.6519,,,0.013363253765709286,,,
2013-01-25 00:00:00,2005-05-01,,,,,0,0001,264.26038,,,0.013363253765709286,,,
2013-01-25 00:00:00,2005-06-01,,,,,0,0001,271.46292,,,0.013363253765709286,,,
2013-01-25 00:00:00,2005-07-01,,,,,0,0001,274.96396,,,0.013363253765709286,,,
2013-01-25 00:00:00,2005-08-01,,,,,0,0001,275.16983,,,0.013363253765709286,,,
2013-01-25 00:00:00,2005-09-01,,,,,0,0001,272.53613,,,0.013363253765709286,,,
2013-01-25 00:00:00,2005-10-01,,,,,0,0001,263.7731,,,0.013363253765709286,,,
2013-01-25 00:00:00,2005-11-01,,,,,0,0001,252.95381,,,0.013363253765709286,,,
2013-01-25 00:00:00,2005-12-01,,,,,0,0001,246.3925,,,0.013363253765709286,,,
2013-01-25 00:00:00,2006-01-01,,,,,0,0001,248.70122,,,0.013363253765709286,,,
2013-01-25 00:00:00,2006-02-01,,,,,0,0001,253.4456,,,0.013363253765709286,,,
2013-01-25 00:00:00,2006-03-01,,,,,0,0001,252.97687,,,0.013363253765709286,,,
2013-01-25 00:00:00,2006-04-01,,,,,0,0001,259.22482,,,0.013363253765709286,,,
2013-01-25 00:00:00,2006-05-01,,,,,0,0001,268.61972,,,0.013363253765709286,,,
2013-01-25 00:00:00,2006-06-01,,,,,0,0001,272.60934,,,0.013363253765709286,,,
2013-01-25 00:00:00,2006-07-01,,,,,0,0001,275.60367,,,0.013363253765709286,,,
2013-01-25 00:00:00,2006-08-01,,,,,0,0001,274.47385,,,0.013363253765709286,,,
2013-01-25 00:00:00,2006-09-01,,,,,0,0001,272.104,,,0.013363253765709286,,,
2013-01-25 00:00:00,2006-10-01,,,,,0,0001,262.85495,,,0.013363253765709286,,,
2013-01-25 00:00:00,2006-11-01,,,,,0,0001,255.79936,,,0.013363253765709286,,,
2013-01-25 00:00:00,2006-12-01,,,,,0,0001,250.39558,,,0.013363253765709286,,,
2013-01-25 00:00:00,2007-01-01,,,,,0,0001,251.46455,,,0.013363253765709286,,,
2013-01-25 00:00:00,2007-02-01,,,,,0,0001,248.5175,,,0.013363253765709286,,,
2013-01-25 00:00:00,2007-03-01,,,,,0,0001,251.82304,,,0.013363253765709286,,,
2013-01-25 00:00:00,2007-04-01,,,,,0,0001,261.44016,,,0.013363253765709286,,,
2013-01-25 00:00:00,2007-05-01,,,,,0,0001,268.43112,,,0.013363253765709286,,,
2013-01-25 00:00:00,2007-06-01,,,,,0,0001,272.93787,,,0.013363253765709286,,,
2013-01-25 00:00:00,2007-07-01,,,,,0,0001,275.27145,,,0.013363253765709286,,,
2013-01-25 00:00:00,2007-08-01,,,,,0,0001,275.04968,,,0.013363253765709286,,,
2013-01-25 00:00:00,2007-09-01,,,,,0,0001,273.2676,,,0.013363253765709286,,,
2013-01-25 00:00:00,2007-10-01,,,,,0,0001,266.50418,,,0.013363253765709286,,,
2013-01-25 00:00:00,2007-11-01,,,,,0,0001,254.91246,,,0.013363253765709286,,,
2013-01-25 00:00:00,2007-12-01,,,,,0,0001,249.41216,,,0.013363253765709286,,,
2013-01-25 00:00:00,2008-01-01,,,,,0,0001,248.1253,,,0.013363253765709286,,,
2013-01-25 00:00:00,2008-02-01,,,,,0,0001,248.0017,,,0.013363253765709286,,,
2013-01-25 00:00:00,2008-03-01,,,,,0,0001,255.33086,,,0.013363253765709286,,,
2013-01-25 00:00:00,2008-04-01,,,,,0,0001,259.5925,,,0.013363253765709286,,,
2013-01-25 00:00:00,2008-05-01,,,,,0,0001,267.48563,,,0.013363253765709286,,,
2013-01-25 00:00:00,2008-06-01,,,,,0,0001,274.21973,,,0.013363253765709286,,,
2013-01-25 00:00:00,2008-07-01,,,,,0,0001,275.09048,,,0.013363253765709286,,,
2013-01-25 00:00:00,2008-08-01,,,,,0,0001,275.15103,,,0.013363253765709286,,,
2013-01-25 00:00:00,2008-09-01,,,,,0,0001,271.58926,,,0.013363253765709286,,,
2013-01-25 00:00:00,2008-10-01,,,,,0,0001,262.47855,,,0.013363253765709286,,,
2013-01-25 00:00:00,2008-11-01,,,,,0,0001,255.79865,,,0.013363253765709286,,,
2013-01-25 00:00:00,2008-12-01,,,,,0,0001,252.12695,,,0.013363253765709286,,,
2013-01-25 00:00:00,2009-01-01,,,,,0,0001,249.34785,,,0.013363253765709286,,,
2013-01-25 00:00:00,2009-02-01,,,,,0,0001,250.73103,,,0.013363253765709286,,,
2013-01-25 00:00:00,2009-03-01,,,,,0,0001,255.27483,,,0.013363253765709286,,,
2013-01-25 00:00:00,2009-04-01,,,,,0,0001,261.82257,,,0.013363253765709286,,,
2013-01-25 00:00:00,2009-05-01,,,,,0,0001,265.95764,,,0.013363253765709286,,,
2013-01-25 00:00:00,2009-06-01,,,,,0,0001,272.36948,,,0.013363253765709286,,,
2013-01-25 00:00:00,2009-07-01,,,,,0,0001,275.31888,,,0.013363253765709286,,,
2013-01-25 00:00:00,2009-08-01,,,,,0,0001,275.1915,,,0.013363253765709286,,,
2013-01-25 00:00:00,2009-09-01,,,,,0,0001,272.44067,,,0.013363253765709286,,,
2013-01-25 00:00:00,2009-10-01,,,,,0,0001,262.798,,,0.013363253765709286,,,
2013-01-25 00:00:00,2009-11-01,,,,,0,0001,255.03882,,,0.013363253765709286,,,
2013-01-25 00:00:00,2009-12-01,,,,,0,0001,250.1944,,,0.013363253765709286,,,
2013-01-25 00:00:00,2010-01-01,,,,,0,0001,247.85132,,,0.013363253765709286,,,
2013-01-25 00:00:00,2010-02-01,,,,,0,0001,246.57408,,,0.013363253765709286,,,
2013-01-25 00:00:00,2010-03-01,,,,,0,0001,257.3936,,,0.013363253765709286,,,
2013-01-25 00:00:00,2010-04-01,,,,,0,0001,261.79813,,,0.013363253765709286,,,
2013-01-25 00:00:00,2010-05-01,,,,,0,0001,266.78784,,,0.013363253765709286,,,
2013-01-25 00:00:00,2010-06-01,,,,,0,0001,272.2522,,,0.013363253765709286,,,
2013-01-25 00:00:00,2010-07-01,,,,,0,0001,275.50208,,,0.013363253765709286,,,
2013-01-25 00:00:00,2010-08-01,,,,,0,0001,275.59155,,,0.013363253765709286,,,
2013-01-25 00:00:00,2010-09-01,,,,,0,0001,273.07434,,,0.013363253765709286,,,
2013-01-25 00:00:00,2010-10-01,,,,,0,0001,264.64206,,,0.013363253765709286,,,
2013-01-25 00:00:00,2010-11-01,,,,,0,0001,257.43637,,,0.013363253765709286,,,
2013-01-25 00:00:00,2010-12-01,,,,,0,0001,249.67711,,,0.013363253765709286,,,
2013-01-25 00:00:00,2011-01-01,,,,,0,0001,246.13478,,,0.013363253765709286,,,
2013-01-25 00:00:00,2011-02-01,,,,,0,0001,247.38403,,,0.013363253765709286,,,
2013-01-25 00:00:00,2011-03-01,,,,,0,0001,254.31769,,,0.013363253765709286,,,
2013-01-25 00:00:00,2011-04-01,,,,,0,0001,260.00674,,,0.013363253765709286,,,
2013-01-25 00:00:00,2011-05-01,,,,,0,0001,267.78006,,,0.013363253765709286,,,
2013-01-25 00:00:00,2011-06-01,,,,,0,0001,272.32605,,,0.013363253765709286,,,
2013-01-25 00:00:00,2011-07-01,,,,,0,0001,275.2832,,,0.013363253765709286,,,
2013-01-25 00:00:00,2011-08-01,,,,,0,0001,274.47714,,,0.013363253765709286,,,
2013-01-25 00:00:00,2011-09-01,,,,,0,0001,273.06448,,,0.013363253765709286,,,
2013-01-25 00:00:00,2011-10-01,,,,,0,0001,262.61063,,,0.013363253765709286,,,
2013-01-25 00:00:00,2011-11-01,,,,,0,0001,256.9957,,,0.013363253765709286,,,
2013-01-25 00:00:00,2011-12-01,,,,,0,0001,252.37083,,,0.013363253765709286,,,
2013-01-25 00:00:00,2012-01-01,,,,,0,0001,244.66968,,,0.013363253765709286,,,
2013-01-25 00:00:00,2012-02-01,,,,,0,0001,249.05835,,,0.013363253765709286,,,
2013-01-25 00:00:00,2012-03-01,,,,,0,0001,252.62907,,,0.013363253765709286,,,
2013-01-25 00:00:00,2012-04-01,,,,,0,0001,260.98636,,,0.013363253765709286,,,
2013-01-25 00:00:00,2012-05-01,,,,,0,0001,265.99417,,,0.013363253765709286,,,
2013-01-25 00:00:00,2012-06-01,,,,,0,0001,272.92215,,,0.013363253765709286,,,
2013-01-25 00:00:00,2012-07-01,,,,,0,0001,275.66867,,,0.013363253765709286,,,
2013-01-25 00:00:00,2012-08-01,,,,,0,0001,275.06113,,,0.013363253765709286,,,
2013-01-25 00:00:00,2012-09-01,,,,,0,0001,272.26355,,,0.013363253765709286,,,
2013-01-25 00:00:00,2012-10-01,,,,,0,0001,259.66675,,,0.013363253765709286,,,
2013-01-25 00:00:00,2012-11-01,,,,,0,0001,251.97188,,,0.013363253765709286,,,
2013-01-25 00:00:00,2012-12-01,,,,,0,0001,249.7549,,,0.013363253765709286,,,
2013-01-25 00:00:00,2013-01-01,,,,,0,0001,245.58429,,,0.013363253765709286,,,
2013-01-25 00:00:00,2013-02-01,,,,,0,0001,246.7311,,,0.013363253765709286,,,
2013-01-25 00:00:00,2013-03-01,,,,,0,0001,252.06474,,,0.013363253765709286,,,
2013-01-25 00:00:00,2013-04-01,,,,,0,0001,261.0098,,,0.013363253765709286,,,
2013-01-25 00:00:00,2013-05-01,,,,,0,0001,267.504,,,0.013363253765709286,,,
2013-01-25 00:00:00,2013-06-01,,,,,0,0001,274.40298,,,0.013363253765709286,,,
2013-01-25 00:00:00,2013-07-01,,,,,0,0001,275.6735,,,0.013363253765709286,,,
2013-01-25 00:00:00,2013-08-01,,,,,0,0001,275.05545,,,0.013363253765709286,,,
2013-01-25 00:00:00,2013-09-01,,,,,0,0001,272.14722,,,0.013363253765709286,,,
2013-01-25 00:00:00,2013-10-01,,,,,0,0001,264.96042,,,0.013363253765709286,,,
2013-01-25 00:00:00,2013-11-01,,,,,0,0001,253.99779,,,0.013363253765709286,,,
2013-01-25 00:00:00,2013-12-01,,,,,0,0001,249.52058,,,0.013363253765709286,,,
2013-01-25 00:00:00,2014-01-01,,,,,0,0001,247.20984,,,0.013363253765709286,,,
2013-01-25 00:00:00,2014-02-01,,,,,0,0001,247.62134,,,0.013363253765709286,,,
2013-01-25 00:00:00,2014-03-01,,,,,0,0001,251.31267,,,0.013363253765709286,,,
2013-01-25 00:00:00,2014-04-01,,,,,0,0001,259.885,,,0.013363253765709286,,,
2013-01-25 00:00:00,2014-05-01,,,,,0,0001,266.96378,,,0.013363253765709286,,,
2013-01-25 00:00:00,2014-06-01,,,,,0,0001,273.16055,,,0.013363253765709286,,,
2013-01-25 00:00:00,2014-07-01,,,,,0,0001,275.60666,,,0.013363253765709286,,,
2013-01-25 00:00:00,2014-08-01,,,,,0,0001,274.98575,,,0.013363253765709286,,,
2013-01-25 00:00:00,2014-09-01,,,,,0,0001,272.01218,,,0.013363253765709286,,,
2013-01-25 00:00:00,2014-10-01,,,,,0,0001,262.0143,,,0.013363253765709286,,,
2013-01-25 00:00:00,2014-11-01,,,,,0,0001,256.59973,,,0.013363253765709286,,,
2013-01-25 00:00:00,2014-12-01,,,,,0,0001,247.10132,,,0.013363253765709286,,,
2013-01-25 00:00:00,2015-01-01,,,,,0,0001,244.94354,,,0.013363253765709286,,,
2013-01-25 00:00:00,2015-02-01,,,,,0,0001,248.7539,,,0.013363253765709286,,,
2013-01-25 00:00:00,2015-03-01,,,,,0,0001,251.44592,,,0.013363253765709286,,,
2013-01-25 00:00:00,2015-04-01,,,,,0,0001,259.42722,,,0.013363253765709286,,,
2013-01-25 00:00:00,2015-05-01,,,,,0,0001,265.39432,,,0.013363253765709286,,,
2013-01-25 00:00:00,2015-06-01,,,,,0,0001,272.48453,,,0.013363253765709286,,,
2013-01-25 00:00:00,2015-07-01,,,,,0,0001,274.62454,,,0.013363253765709286,,,
2013-01-25 00:00:00,2015-08-01,,,,,0,0001,275.02695,,,0.013363253765709286,,,
2013-01-25 00:00:00,2015-09-01,,,,,0,0001,272.98697,,,0.013363253765709286,,,
2013-01-25 00:00:00,2015-10-01,,,,,0,0001,263.7399,,,0.013363253765709286,,,
2013-01-25 00:00:00,2015-11-01,,,,,0,0001,255.85913,,,0.013363253765709286,,,
2013-01-25 00:00:00,2015-12-01,,,,,0,0001,250.8171,,,0.013363253765709286,,,
2013-01-25 00:00:00,2016-01-01,,,,,0,0001,248.2235,,,0.013363253765709286,,,
2013-01-25 00:00:00,2016-02-01,,,,,0,0001,252.71777,,,0.013363253765709286,,,
2013-01-25 00:00:00,2016-03-01,,,,,0,0001,256.43802,,,0.013363253765709286,,,
2013-01-25 00:00:00,2016-04-01,,,,,0,0001,261.28378,,,0.013363253765709286,,,
2013-01-25 00:00:00,2016-05-01,,,,,0,0001,267.56308,,,0.013363253765709286,,,
2013-01-25 00:00:00,2016-06-01,,,,,0,0001,273.74142,,,0.013363253765709286,,,
2013-01-25 00:00:00,2016-07-01,,,,,0,0001,275.51404,,,0.013363253765709286,,,
2013-01-25 00:00:00,2016-08-01,,,,,0,0001,274.5861,,,0.013363253765709286,,,
2013-01-25 00:00:00,2016-09-01,,,,,0,0001,273.59335,,,0.013363253765709286,,,
2013-01-25 00:00:00,2016-10-01,,,,,0,0001,266.93323,,,0.013363253765709286,,,
2013-01-25 00:00:00,2016-11-01,,,,,0,0001,254.37953,,,0.013363253765709286,,,
2013-01-25 00:00:00,2016-12-01,,,,,0,0001,254.04646,,,0.013363253765709286,,,
2013-01-25 00:00:00,2017-01-01,,,,,0,0001,246.9705,,,0.013363253765709286,,,
2013-01-25 00:00:00,2017-02-01,,,,,0,0001,251.191,,,0.013363253765709286,,,
2013-01-25 00:00:00,2017-03-01,,,,,0,0001,253.25928,,,0.013363253765709286,,,
2013-01-25 00:00:00,2017-04-01,,,,,0,0001,260.5642,,,0.013363253765709286,,,
2013-01-25 00:00:00,2017-05-01,,,,,0,0001,267.12283,,,0.013363253765709286,,,
2013-01-25 00:00:00,2017-06-01,,,,,0,0001,272.45157,,,0.013363253765709286,,,
2013-01-25 00:00:00,2017-07-01,,,,,0,0001,275.1392,,,0.013363253765709286,,,
2013-01-25 00:00:00,2017-08-01,,,,,0,0001,275.39127,,,0.013363253765709286,,,
2013-01-25 00:00:00,2017-09-01,,,,,0,0001,272.89822,,,0.013363253765709286,,,
2013-01-25 00:00:00,2017-10-01,,,,,0,0001,266.683,,,0.013363253765709286,,,
2013-01-25 00:00:00,2017-11-01,,,,,0,0001,255.67381,,,0.013363253765709286,,,
2013-01-25 00:00:00,2017-12-01,,,,,0,0001,252.45024,,,0.013363253765709286,,,
2013-01-25 00:00:00,2018-01-01,,,,,0,0001,249.38783,,,0.013363253765709286,,,
2013-01-25 00:00:00,2018-02-01,,,,,0,0001,252.34631,,,0.013363253765709286,,,
2013-01-25 00:00:00,2018-03-01,,,,,0,0001,255.2354,,,0.013363253765709286,,,
2013-01-25 00:00:00,2018-04-01,,,,,0,0001,262.9408,,,0.013363253765709286,,,
2013-01-25 00:00:00,2018-05-01,,,,,0,0001,266.70056,,,0.013363253765709286,,,
2013-01-25 00:00:00,2018-06-01,,,,,0,0001,273.62888,,,0.013363253765709286,,,
2013-01-25 00:00:00,2018-07-01,,,,,0,0001,275.81592,,,0.013363253765709286,,,
2013-01-25 00:00:00,2018-08-01,,,,,0,0001,275.34546,,,0.013363253765709286,,,
2013-01-25 00:00:00,2018-09-01,,,,,0,0001,272.34277,,,0.013363253765709286,,,
2013-01-25 00:00:00,2018-10-01,,,,,0,0001,259.36917,,,0.013363253765709286,,,
2013-01-25 00:00:00,2018-11-01,,,,,0,0001,255.30278,,,0.013363253765709286,,,
2013-01-25 00:00:00,2018-12-01,,,,,0,0001,246.99004,,,0.013363253765709286,,,
2013-01-25 00:00:00,2019-01-01,,,,,0,0001,246.73174,,,0.013363253765709286,,,
2013-01-25 00:00:00,2019-02-01,,,,,0,0001,247.90959,,,0.013363253765709286,,,
2013-01-25 00:00:00,2019-03-01,,,,,0,0001,251.60559,,,0.013363253765709286,,,
2013-01-25 00:00:00,2019-04-01,,,,,0,0001,261.21127,,,0.013363253765709286,,,
2013-01-25 00:00:00,2019-05-01,,,,,0,0001,265.9813,,,0.013363253765709286,,,
2013-01-25 00:00:00,2019-06-01,,,,,0,0001,272.36105,,,0.013363253765709286,,,
2013-01-25 00:00:00,2019-07-01,,,,,0,0001,275.06335,,,0.013363253765709286,,,
2013-01-25 00:00:00,2019-08-01,,,,,0,0001,275.18002,,,0.013363253765709286,,,
2013-01-25 00:00:00,2019-09-01,,,,,0,0001,273.6272,,,0.013363253765709286,,,
2013-01-25 00:00:00,2019-10-01,,,,,0,0001,264.81985,,,0.013363253765709286,,,
2013-01-25 00:00:00,2019-11-01,,,,,0,0001,256.66885,,,0.013363253765709286,,,
2013-01-25 00:00:00,2019-12-01,,,,,0,0001,247.9226,,,0.013363253765709286,,,
2013-01-25 00:00:00,2020-01-01,,,,,0,0001,244.90822,,,0.013363253765709286,,,
2013-01-25 00:00:00,2020-02-01,,,,,0,0001,248.16716,,,0.013363253765709286,,,
2013-01-25 00:00:00,2020-03-01,,,,,0,0001,251.70436,,,0.013363253765709286,,,
2013-01-25 00:00:00,2020-04-01,,,,,0,0001,259.94193,,,0.013363253765709286,,,
2013-01-25 00:00:00,2020-05-01,,,,,0,0001,266.9565,,,0.013363253765709286,,,
2013-01-25 00:00:00,2020-06-01,,,,,0,0001,273.5906,,,0.013363253765709286,,,
2013-01-25 00:00:00,2020-07-01,,,,,0,0001,275.51865,,,0.013363253765709286,,,
2013-01-25 00:00:00,2020-08-01,,,,,0,0001,275.6997,,,0.013363253765709286,,,
2013-01-25 00:00:00,2020-09-01,,,,,0,0001,274.0903,,,0.013363253765709286,,,
2013-01-25 00:00:00,2020-10-01,,,,,0,0001,267.85147,,,0.013363253765709286,,,
2013-01-25 00:00:00,2020-11-01,,,,,0,0001,254.12941,,,0.013363253765709286,,,
2013-01-25 00:00:00,2020-12-01,,,,,0,0001,250.17815,,,0.013363253765709286,,,
2013-01-25 00:00:00,2021-01-01,,,,,0,0001,251.2718,,,0.013363253765709286,,,
2013-01-25 00:00:00,2021-02-01,,,,,0,0001,251.82347,,,0.013363253765709286,,,
2013-01-25 00:00:00,2021-03-01,,,,,0,0001,257.47415,,,0.013363253765709286,,,
2013-01-25 00:00:00,2021-04-01,,,,,0,0001,257.92432,,,0.013363253765709286,,,
2013-01-25 00:00:00,2021-05-01,,,,,0,0001,268.48965,,,0.013363253765709286,,,
2013-01-25 00:00:00,2021-06-01,,,,,0,0001,273.62057,,,0.013363253765709286,,,
2013-01-25 00:00:00,2021-07-01,,,,,0,0001,275.80298,,,0.013363253765709286,,,
2013-01-25 00:00:00,2021-08-01,,,,,0,0001,275.64612,,,0.013363253765709286,,,
2013-01-25 00:00:00,2021-09-01,,,,,0,0001,273.30176,,,0.013363253765709286,,,
2013-01-25 00:00:00,2021-10-01,,,,,0,0001,268.0477,,,0.013363253765709286,,,
2013-01-25 00:00:00,2021-11-01,,,,,0,0001,257.0261,,,0.013363253765709286,,,
2013-01-25 00:00:00,2021-12-01,,,,,0,0001,251.08345,,,0.013363253765709286,,,
2013-01-25 00:00:00,2022-01-01,,,,,0,0001,246.01048,,,0.013363253765709286,,,
2013-01-25 00:00:00,2022-02-01,,,,,0,0001,246.31494,,,0.013363253765709286,,,
2013-01-25 00:00:00,2022-03-01,,,,,0,0001,257.7689,,,0.013363253765709286,,,
2013-01-25 00:00:00,2022-04-01,,,,,0,0001,263.8918,,,0.013363253765709286,,,
2013-01-25 00:00:00,2022-05-01,,,,,0,0001,269.46628,,,0.013363253765709286,,,
2013-01-25 00:00:00,2022-06-01,,,,,0,0001,273.84702,,,0.013363253765709286,,,
2013-01-25 00:00:00,2022-07-01,,,,,0,0001,275.4443,,,0.013363253765709286,,,
2013-01-25 00:00:00,2022-08-01,,,,,0,0001,275.293,,,0.013363253765709286,,,
2013-01-25 00:00:00,2022-09-01,,,,,0,0001,273.27832,,,0.013363253765709286,,,
2013-01-25 00:00:00,2022-10-01,,,,,0,0001,264.48828,,,0.013363253765709286,,,
2013-01-25 00:00:00,2022-11-01,,,,,0,0001,254.18031,,,0.013363253765709286,,,
2013-01-25 00:00:00,2022-12-01,,,,,0,0001,251.35266,,,0.013363253765709286,,,
2013-01-25 00:00:00,2023-01-01,,,,,0,0001,249.0262,,,0.013363253765709286,,,
2013-01-25 00:00:00,2023-02-01,,,,,0,0001,252.11153,,,0.013363253765709286,,,
2013-01-25 00:00:00,2023-03-01,,,,,0,0001,255.88153,,,0.013363253765709286,,,
2013-01-25 00:00:00,2023-04-01,,,,,0,0001,259.5284,,,0.013363253765709286,,,
2013-01-25 00:00:00,2023-05-01,,,,,0,0001,264.3389,,,0.013363253765709286,,,
2013-01-25 00:00:00,2023-06-01,,,,,0,0001,272.11154,,,0.013363253765709286,,,
2013-01-25 00:00:00,2023-07-01,,,,,0,0001,275.95996,,,0.013363253765709286,,,
2013-01-25 00:00:00,2023-08-01,,,,,0,0001,276.01233,,,0.013363253765709286,,,
2013-01-25 00:00:00,2023-09-01,,,,,0,0001,273.32748,,,0.013363253765709286,,,
2013-01-25 00:00:00,2023-10-01,,,,,0,0001,264.31235,,,0.013363253765709286,,,
2013-01-25 00:00:00,2023-11-01,,,,,0,0001,256.0029,,,0.013363253765709286,,,
2013-01-25 00:00:00,2023-12-01,,,,,0,0001,250.0612,,,0.013363253765709286,,,
2013-01-25 00:00:00,2024-01-01,,,,,0,0001,249.14372,,,0.013363253765709286,,,
2013-01-25 00:00:00,2024-02-01,,,,,0,0001,250.5696,,,0.013363253765709286,,,
