date,discharge_m3s,Station_ID
1982-05-23,4.0,2549220
1982-05-24,3.0,2549220
1982-05-25,3.0,2549220
1982-05-26,3.0,2549220
1982-05-27,3.0,2549220
1982-05-28,4.0,2549220
1982-05-29,7.0,2549220
1982-05-30,5.0,2549220
1982-05-31,4.0,2549220
1982-06-01,6.0,2549220
1982-06-02,5.0,2549220
1982-06-03,4.0,2549220
1982-06-04,4.0,2549220
1982-06-05,6.0,2549220
1982-06-06,7.0,2549220
1982-06-07,6.0,2549220
1982-06-08,9.0,2549220
1982-06-09,20.0,2549220
1982-06-10,13.0,2549220
1982-06-11,43.0,2549220
1982-06-12,16.0,2549220
1982-06-13,13.0,2549220
1982-06-14,20.0,2549220
1982-06-15,14.0,2549220
1982-06-16,26.0,2549220
1982-06-17,25.0,2549220
1982-06-18,24.0,2549220
1982-06-19,17.0,2549220
1982-06-20,22.0,2549220
1982-06-21,11.0,2549220
1982-06-22,10.0,2549220
1982-06-23,19.0,2549220
1982-06-24,36.0,2549220
1982-06-25,15.0,2549220
1982-06-26,13.0,2549220
1982-06-27,11.0,2549220
1982-06-28,19.0,2549220
1982-06-29,12.0,2549220
1982-06-30,20.0,2549220
1982-07-01,14.0,2549220
1982-07-02,13.0,2549220
1982-07-03,30.0,2549220
1982-07-04,52.0,2549220
1982-07-05,79.0,2549220
1982-07-06,90.0,2549220
1982-07-07,71.0,2549220
1982-07-08,60.0,2549220
1982-07-09,71.0,2549220
1982-07-10,64.0,2549220
1982-07-11,67.0,2549220
1982-07-12,35.0,2549220
1982-07-13,54.0,2549220
1982-07-14,79.0,2549220
1982-07-15,154.0,2549220
1982-07-16,161.0,2549220
1982-07-17,116.0,2549220
1982-07-18,76.0,2549220
1982-07-19,125.0,2549220
1982-07-20,63.0,2549220
1982-07-21,60.0,2549220
1982-07-22,70.0,2549220
1982-07-23,61.0,2549220
1982-07-24,61.0,2549220
1982-07-25,72.0,2549220
1982-07-26,72.0,2549220
1982-07-27,59.0,2549220
1982-07-28,67.0,2549220
1982-07-29,65.0,2549220
1982-07-30,55.0,2549220
1982-07-31,87.0,2549220
1982-08-01,63.0,2549220
1982-08-02,72.0,2549220
1982-08-03,69.0,2549220
1982-08-04,118.0,2549220
1982-08-05,93.0,2549220
1982-08-06,91.0,2549220
1982-08-07,79.0,2549220
1982-08-08,91.0,2549220
1982-08-09,87.0,2549220
1982-08-10,72.0,2549220
1982-08-11,70.0,2549220
1982-08-12,67.0,2549220
1982-08-13,59.0,2549220
1982-08-14,54.0,2549220
1982-08-15,80.0,2549220
1982-08-16,65.0,2549220
1982-08-17,106.0,2549220
1982-08-18,57.0,2549220
1982-08-19,95.0,2549220
1982-08-20,116.0,2549220
1982-08-21,101.0,2549220
1982-08-22,83.0,2549220
1982-08-23,69.0,2549220
1982-08-24,110.0,2549220
1982-08-25,74.0,2549220
1982-08-26,76.0,2549220
1982-08-27,105.0,2549220
1982-08-28,141.0,2549220
1982-08-29,154.0,2549220
1982-08-30,123.0,2549220
1982-08-31,98.0,2549220
1982-09-01,80.0,2549220
1982-09-02,69.0,2549220
1982-09-03,65.0,2549220
1982-09-04,91.0,2549220
1982-09-05,70.0,2549220
1982-09-06,61.0,2549220
1982-09-07,72.0,2549220
1982-09-08,57.0,2549220
1982-09-09,52.0,2549220
1982-09-10,69.0,2549220
1982-09-11,55.0,2549220
1982-09-12,54.0,2549220
1982-09-13,65.0,2549220
1982-09-14,56.0,2549220
1982-09-15,55.0,2549220
1982-09-16,55.0,2549220
1982-09-17,53.0,2549220
1982-09-18,53.0,2549220
1982-09-19,88.0,2549220
1982-09-20,70.0,2549220
1982-09-21,59.0,2549220
1982-09-22,57.0,2549220
1982-09-23,50.0,2549220
1982-09-24,42.0,2549220
1982-09-25,38.0,2549220
1982-09-26,37.0,2549220
1982-09-27,37.0,2549220
1982-09-28,33.0,2549220
1982-09-29,30.0,2549220
1982-09-30,28.0,2549220
1982-10-01,27.0,2549220
1982-10-02,27.0,2549220
1982-10-03,26.0,2549220
1982-10-04,26.0,2549220
1982-10-05,25.0,2549220
1982-10-06,24.0,2549220
1982-10-07,24.0,2549220
1982-10-08,22.0,2549220
1982-10-09,22.0,2549220
1982-10-10,24.0,2549220
1982-10-11,24.0,2549220
1982-10-12,25.0,2549220
1982-10-13,23.0,2549220
1982-10-14,21.0,2549220
1982-10-15,21.0,2549220
1982-10-16,20.0,2549220
1982-10-17,19.0,2549220
1982-10-18,19.0,2549220
1982-10-19,19.0,2549220
1982-10-20,18.0,2549220
1982-10-21,18.0,2549220
1982-10-22,18.0,2549220
1982-10-23,19.0,2549220
1982-10-24,18.0,2549220
1982-10-25,19.0,2549220
1982-10-26,19.0,2549220
1982-10-27,18.0,2549220
1982-10-28,18.0,2549220
1982-10-29,17.0,2549220
1982-10-30,17.0,2549220
1982-10-31,17.0,2549220
1982-11-01,17.0,2549220
1982-11-02,17.0,2549220
1982-11-03,16.0,2549220
1982-11-04,16.0,2549220
1982-11-05,16.0,2549220
1982-11-06,16.0,2549220
1982-11-07,16.0,2549220
1982-11-08,16.0,2549220
1982-11-09,17.0,2549220
1982-11-10,19.0,2549220
1982-11-11,17.0,2549220
1982-11-12,17.0,2549220
1982-11-13,20.0,2549220
1982-11-14,16.0,2549220
1982-11-15,16.0,2549220
1982-11-16,15.0,2549220
1982-11-17,15.0,2549220
1982-11-18,14.0,2549220
1982-11-19,14.0,2549220
1982-11-20,14.0,2549220
1982-11-21,14.0,2549220
1982-11-22,14.0,2549220
1982-11-23,14.0,2549220
1982-11-24,14.0,2549220
1982-11-25,13.0,2549220
1982-11-26,13.0,2549220
1982-11-27,13.0,2549220
1982-11-28,13.0,2549220
1982-11-29,13.0,2549220
1982-11-30,12.0,2549220
1982-12-01,12.0,2549220
1982-12-02,12.0,2549220
1982-12-03,12.0,2549220
1982-12-04,11.0,2549220
1982-12-05,11.0,2549220
1982-12-06,11.0,2549220
1982-12-07,11.0,2549220
1982-12-08,11.0,2549220
1982-12-09,11.0,2549220
1982-12-10,11.0,2549220
1982-12-11,11.0,2549220
1982-12-12,11.0,2549220
1982-12-13,11.0,2549220
1982-12-14,10.0,2549220
1982-12-15,10.0,2549220
1982-12-16,10.0,2549220
1982-12-17,10.0,2549220
1982-12-18,9.0,2549220
1982-12-19,9.0,2549220
1982-12-20,9.0,2549220
1982-12-21,9.0,2549220
1982-12-22,9.0,2549220
1982-12-23,9.0,2549220
1982-12-24,9.0,2549220
1982-12-25,9.0,2549220
1982-12-26,8.0,2549220
1982-12-27,8.0,2549220
1982-12-28,8.0,2549220
1982-12-29,8.0,2549220
1982-12-30,8.0,2549220
1982-12-31,8.0,2549220
1983-01-01,8.0,2549220
1983-01-02,10.0,2549220
1983-01-03,9.0,2549220
1983-01-04,9.0,2549220
1983-01-05,9.0,2549220
1983-01-06,8.0,2549220
1983-01-07,8.0,2549220
1983-01-08,8.0,2549220
1983-01-09,8.0,2549220
1983-01-10,8.0,2549220
1983-01-11,8.0,2549220
1983-01-12,8.0,2549220
1983-01-13,8.0,2549220
1983-01-14,7.0,2549220
1983-01-15,7.0,2549220
1983-01-16,7.0,2549220
1983-01-17,7.0,2549220
1983-01-18,7.0,2549220
1983-01-19,7.0,2549220
1983-01-20,7.0,2549220
1983-01-21,7.0,2549220
1983-01-22,6.0,2549220
1983-01-23,6.0,2549220
1983-01-24,6.0,2549220
1983-01-25,6.0,2549220
1983-01-26,6.0,2549220
1983-01-27,6.0,2549220
1983-01-28,7.0,2549220
1983-01-29,8.0,2549220
1983-01-30,7.0,2549220
1983-01-31,7.0,2549220
1983-02-01,7.0,2549220
1983-02-02,6.0,2549220
1983-02-03,6.0,2549220
1983-02-04,6.0,2549220
1983-02-05,6.0,2549220
1983-02-06,6.0,2549220
1983-02-07,6.0,2549220
1983-02-08,6.0,2549220
1983-02-09,6.0,2549220
1983-02-10,6.0,2549220
1983-02-11,6.0,2549220
1983-02-12,6.0,2549220
1983-02-13,6.0,2549220
1983-02-14,6.0,2549220
1983-02-15,6.0,2549220
1983-02-16,5.0,2549220
1983-02-17,5.0,2549220
1983-02-18,5.0,2549220
1983-02-19,5.0,2549220
1983-02-20,5.0,2549220
1983-02-21,5.0,2549220
1983-02-22,6.0,2549220
1983-02-23,6.0,2549220
1983-02-24,6.0,2549220
1983-02-25,6.0,2549220
1983-02-26,6.0,2549220
1983-02-27,5.0,2549220
1983-02-28,5.0,2549220
1983-03-01,5.0,2549220
1983-03-02,5.0,2549220
1983-03-03,5.0,2549220
1983-03-04,5.0,2549220
1983-03-05,5.0,2549220
1983-03-06,5.0,2549220
1983-03-07,5.0,2549220
1983-03-08,5.0,2549220
1983-03-09,4.0,2549220
1983-03-10,4.0,2549220
1983-03-11,4.0,2549220
1983-03-12,4.0,2549220
1983-03-13,4.0,2549220
1983-03-14,4.0,2549220
1983-03-15,4.0,2549220
1983-03-16,4.0,2549220
1983-03-17,4.0,2549220
1983-03-18,4.0,2549220
1983-03-19,4.0,2549220
1983-03-20,4.0,2549220
1983-03-21,5.0,2549220
1983-03-22,9.0,2549220
1983-03-23,6.0,2549220
1983-03-24,5.0,2549220
1983-03-25,5.0,2549220
1983-03-26,5.0,2549220
1983-03-27,5.0,2549220
1983-03-28,4.0,2549220
1983-03-29,4.0,2549220
1983-03-30,4.0,2549220
1983-03-31,4.0,2549220
1983-04-01,4.0,2549220
1983-04-02,4.0,2549220
1983-04-03,4.0,2549220
1983-04-04,4.0,2549220
1983-04-05,4.0,2549220
1983-04-06,4.0,2549220
1983-04-07,4.0,2549220
1983-04-08,4.0,2549220
1983-04-09,4.0,2549220
1983-04-10,4.0,2549220
1983-04-11,4.0,2549220
1983-04-12,4.0,2549220
1983-04-13,5.0,2549220
1983-04-14,6.0,2549220
1983-04-15,5.0,2549220
1983-04-16,5.0,2549220
1983-04-17,5.0,2549220
1983-04-18,5.0,2549220
1983-04-19,7.0,2549220
1983-04-20,5.0,2549220
1983-04-21,5.0,2549220
1983-04-22,4.0,2549220
1983-04-23,5.0,2549220
1983-04-24,10.0,2549220
1983-04-25,6.0,2549220
1983-04-26,6.0,2549220
1983-04-27,6.0,2549220
1983-04-28,8.0,2549220
1983-04-29,8.0,2549220
1983-04-30,8.0,2549220
1983-05-01,6.0,2549220
1983-05-02,6.0,2549220
1983-05-03,6.0,2549220
1983-05-04,5.0,2549220
1983-05-05,14.0,2549220
1983-05-06,8.0,2549220
1983-05-07,8.0,2549220
1983-05-08,8.0,2549220
1983-05-09,8.0,2549220
1983-05-10,11.0,2549220
1983-05-11,10.0,2549220
1983-05-12,13.0,2549220
1983-05-13,10.0,2549220
1983-05-14,10.0,2549220
1983-05-15,12.0,2549220
1983-05-16,8.0,2549220
1983-05-17,9.0,2549220
1983-05-18,11.0,2549220
1983-05-19,8.0,2549220
1983-05-20,7.0,2549220
1983-05-21,8.0,2549220
1983-05-22,11.0,2549220
1983-05-23,16.0,2549220
1983-05-24,12.0,2549220
1983-05-25,10.0,2549220
1983-05-26,10.0,2549220
1983-05-27,10.0,2549220
1983-05-28,8.0,2549220
1983-05-29,10.0,2549220
1983-05-30,7.0,2549220
1983-05-31,7.0,2549220
1983-06-01,7.0,2549220
1983-06-02,7.0,2549220
1983-06-03,9.0,2549220
1983-06-04,7.0,2549220
1983-06-05,7.0,2549220
1983-06-06,7.0,2549220
1983-06-07,6.0,2549220
1983-06-08,6.0,2549220
1983-06-09,8.0,2549220
1983-06-10,6.0,2549220
1983-06-11,7.0,2549220
1983-06-12,7.0,2549220
1983-06-13,7.0,2549220
1983-06-14,6.0,2549220
1983-06-15,8.0,2549220
1983-06-16,8.0,2549220
1983-06-17,7.0,2549220
1983-06-18,6.0,2549220
1983-06-19,6.0,2549220
1983-06-20,6.0,2549220
1983-06-21,6.0,2549220
1983-06-22,6.0,2549220
1983-06-23,7.0,2549220
1983-06-24,18.0,2549220
1983-06-25,9.0,2549220
1983-06-26,12.0,2549220
1983-06-27,37.0,2549220
1983-06-28,24.0,2549220
1983-06-29,40.0,2549220
1983-06-30,29.0,2549220
1983-07-01,55.0,2549220
1983-07-02,87.0,2549220
1983-07-03,45.0,2549220
1983-07-04,82.0,2549220
1983-07-05,51.0,2549220
1983-07-06,50.0,2549220
1983-07-07,35.0,2549220
1983-07-08,27.0,2549220
1983-07-09,32.0,2549220
1983-07-10,37.0,2549220
1983-07-11,28.0,2549220
1983-07-12,28.0,2549220
1983-07-13,34.0,2549220
1983-07-14,32.0,2549220
1983-07-15,123.0,2549220
1983-07-16,112.0,2549220
1983-07-17,87.0,2549220
1983-07-18,43.0,2549220
1983-07-19,118.0,2549220
1983-07-20,90.0,2549220
1983-07-21,103.0,2549220
1983-07-22,79.0,2549220
1983-07-23,90.0,2549220
1983-07-24,318.0,2549220
1983-07-25,105.0,2549220
1983-07-26,95.0,2549220
1983-07-27,87.0,2549220
1983-07-28,95.0,2549220
1983-07-29,77.0,2549220
1983-07-30,128.0,2549220
1983-07-31,125.0,2549220
1983-08-01,135.0,2549220
1983-08-02,120.0,2549220
1983-08-03,73.0,2549220
1983-08-04,90.0,2549220
1983-08-05,65.0,2549220
1983-08-06,80.0,2549220
1983-08-07,61.0,2549220
1983-08-08,217.0,2549220
1983-08-09,118.0,2549220
1983-08-10,90.0,2549220
1983-08-11,110.0,2549220
1983-08-12,118.0,2549220
1983-08-13,101.0,2549220
1983-08-14,93.0,2549220
1983-08-15,80.0,2549220
1983-08-16,64.0,2549220
1983-08-17,79.0,2549220
1983-08-18,60.0,2549220
1983-08-19,50.0,2549220
1983-08-20,51.0,2549220
1983-08-21,46.0,2549220
1983-08-22,71.0,2549220
1983-08-23,82.0,2549220
1983-08-24,73.0,2549220
1983-08-25,82.0,2549220
1983-08-26,67.0,2549220
1983-08-27,112.0,2549220
1983-08-28,85.0,2549220
1983-08-29,123.0,2549220
1983-08-30,207.0,2549220
1983-08-31,123.0,2549220
1983-09-01,99.0,2549220
1983-09-02,99.0,2549220
1983-09-03,148.0,2549220
1983-09-04,249.0,2549220
1983-09-05,140.0,2549220
1983-09-06,125.0,2549220
1983-09-07,118.0,2549220
1983-09-08,133.0,2549220
1983-09-09,92.0,2549220
1983-09-10,92.0,2549220
1983-09-11,93.0,2549220
1983-09-12,79.0,2549220
1983-09-13,71.0,2549220
1983-09-14,82.0,2549220
1983-09-15,77.0,2549220
1983-09-16,76.0,2549220
1983-09-17,210.0,2549220
1983-09-18,143.0,2549220
1983-09-19,118.0,2549220
1983-09-20,116.0,2549220
1983-09-21,107.0,2549220
1983-09-22,245.0,2549220
1983-09-23,148.0,2549220
1983-09-24,120.0,2549220
1983-09-25,93.0,2549220
1983-09-26,92.0,2549220
1983-09-27,79.0,2549220
1983-09-28,77.0,2549220
1983-09-29,70.0,2549220
1983-09-30,80.0,2549220
1983-10-01,73.0,2549220
1983-10-02,61.0,2549220
1983-10-03,77.0,2549220
1983-10-04,67.0,2549220
1983-10-05,54.0,2549220
1983-10-06,51.0,2549220
1983-10-07,50.0,2549220
1983-10-08,47.0,2549220
1983-10-09,60.0,2549220
1983-10-10,65.0,2549220
1983-10-11,70.0,2549220
1983-10-12,93.0,2549220
1983-10-13,92.0,2549220
1983-10-14,82.0,2549220
1983-10-15,68.0,2549220
1983-10-16,64.0,2549220
1983-10-17,61.0,2549220
1983-10-18,55.0,2549220
1983-10-19,52.0,2549220
1983-10-20,49.0,2549220
1983-10-21,46.0,2549220
1983-10-22,43.0,2549220
1983-10-23,42.0,2549220
1983-10-24,77.0,2549220
1983-10-25,50.0,2549220
1983-10-26,43.0,2549220
1983-10-27,43.0,2549220
1983-10-28,41.0,2549220
1983-10-29,39.0,2549220
1983-10-30,38.0,2549220
1983-10-31,36.0,2549220
1983-11-01,34.0,2549220
1983-11-02,34.0,2549220
1983-11-03,33.0,2549220
1983-11-04,32.0,2549220
1983-11-05,32.0,2549220
1983-11-06,31.0,2549220
1983-11-07,31.0,2549220
1983-11-08,30.0,2549220
1983-11-09,29.0,2549220
1983-11-10,28.0,2549220
1983-11-11,28.0,2549220
1983-11-12,27.0,2549220
1983-11-13,26.0,2549220
1983-11-14,26.0,2549220
1983-11-15,25.0,2549220
1983-11-16,25.0,2549220
1983-11-17,25.0,2549220
1983-11-18,24.0,2549220
1983-11-19,24.0,2549220
1983-11-20,23.0,2549220
1983-11-21,22.0,2549220
1983-11-22,22.0,2549220
1983-11-23,21.0,2549220
1983-11-24,21.0,2549220
1983-11-25,21.0,2549220
1983-11-26,20.0,2549220
1983-11-27,20.0,2549220
1983-11-28,20.0,2549220
1983-11-29,19.0,2549220
1983-11-30,19.0,2549220
1983-12-01,20.0,2549220
1983-12-02,19.0,2549220
1983-12-03,19.0,2549220
1983-12-04,18.0,2549220
1983-12-05,18.0,2549220
1983-12-06,18.0,2549220
1983-12-07,18.0,2549220
1983-12-08,17.0,2549220
1983-12-09,17.0,2549220
1983-12-10,17.0,2549220
1983-12-11,16.0,2549220
1983-12-12,16.0,2549220
1983-12-13,16.0,2549220
1983-12-14,15.0,2549220
1983-12-15,15.0,2549220
1983-12-16,15.0,2549220
1983-12-17,15.0,2549220
1983-12-18,15.0,2549220
1983-12-19,14.0,2549220
1983-12-20,14.0,2549220
1983-12-21,14.0,2549220
1983-12-22,14.0,2549220
1983-12-23,14.0,2549220
1983-12-24,13.0,2549220
1983-12-25,13.0,2549220
1983-12-26,21.0,2549220
1983-12-27,17.0,2549220
1983-12-28,15.0,2549220
1983-12-29,15.0,2549220
1983-12-30,14.0,2549220
1983-12-31,15.0,2549220
1984-01-01,14.0,2549220
1984-01-02,14.0,2549220
1984-01-03,14.0,2549220
1984-01-04,14.0,2549220
1984-01-05,13.0,2549220
1984-01-06,13.0,2549220
1984-01-07,13.0,2549220
1984-01-08,13.0,2549220
1984-01-09,12.0,2549220
1984-01-10,12.0,2549220
1984-01-11,12.0,2549220
1984-01-12,12.0,2549220
1984-01-13,11.0,2549220
1984-01-14,11.0,2549220
1984-01-15,11.0,2549220
1984-01-16,11.0,2549220
1984-01-17,15.0,2549220
1984-01-18,12.0,2549220
1984-01-19,12.0,2549220
1984-01-20,12.0,2549220
1984-01-21,11.0,2549220
1984-01-22,11.0,2549220
1984-01-23,11.0,2549220
1984-01-24,11.0,2549220
1984-01-25,11.0,2549220
1984-01-26,10.0,2549220
1984-01-27,10.0,2549220
1984-01-28,9.0,2549220
1984-01-29,9.0,2549220
1984-01-30,9.0,2549220
1984-01-31,9.0,2549220
1984-02-01,9.0,2549220
1984-02-02,8.0,2549220
1984-02-03,8.0,2549220
1984-02-04,8.0,2549220
1984-02-05,8.0,2549220
1984-02-06,8.0,2549220
1984-02-07,8.0,2549220
1984-02-08,8.0,2549220
1984-02-09,8.0,2549220
1984-02-10,8.0,2549220
1984-02-11,8.0,2549220
1984-02-12,9.0,2549220
1984-02-13,9.0,2549220
1984-02-14,8.0,2549220
1984-02-15,8.0,2549220
1984-02-16,8.0,2549220
1984-02-17,8.0,2549220
1984-02-18,8.0,2549220
1984-02-19,8.0,2549220
1984-02-20,9.0,2549220
1984-02-21,9.0,2549220
1984-02-22,8.0,2549220
1984-02-23,8.0,2549220
1984-02-24,8.0,2549220
1984-02-25,7.0,2549220
1984-02-26,7.0,2549220
1984-02-27,7.0,2549220
1984-02-28,7.0,2549220
1984-02-29,6.0,2549220
1984-03-01,6.0,2549220
1984-03-02,6.0,2549220
1984-03-03,6.0,2549220
1984-03-04,6.0,2549220
1984-03-05,6.0,2549220
1984-03-06,6.0,2549220
1984-03-07,6.0,2549220
1984-03-08,5.0,2549220
1984-03-09,5.0,2549220
1984-03-10,5.0,2549220
1984-03-11,5.0,2549220
1984-03-12,5.0,2549220
1984-03-13,5.0,2549220
1984-03-14,4.0,2549220
1984-03-15,4.0,2549220
1984-03-16,4.0,2549220
1984-03-17,4.0,2549220
1984-03-18,4.0,2549220
1984-03-19,4.0,2549220
1984-03-20,4.0,2549220
1984-03-21,4.0,2549220
1984-03-22,4.0,2549220
1984-03-23,4.0,2549220
1984-03-24,4.0,2549220
1984-03-25,5.0,2549220
1984-03-26,5.0,2549220
1984-03-27,6.0,2549220
1984-03-28,5.0,2549220
1984-03-29,5.0,2549220
1984-03-30,5.0,2549220
1984-03-31,5.0,2549220
1984-04-01,5.0,2549220
1984-04-02,5.0,2549220
1984-04-03,6.0,2549220
1984-04-04,5.0,2549220
1984-04-05,5.0,2549220
1984-04-06,4.0,2549220
1984-04-07,4.0,2549220
1984-04-08,4.0,2549220
1984-04-09,4.0,2549220
1984-04-10,4.0,2549220
1984-04-11,5.0,2549220
1984-04-12,5.0,2549220
1984-04-13,4.0,2549220
1984-04-14,5.0,2549220
1984-04-15,4.0,2549220
1984-04-16,4.0,2549220
1984-04-17,5.0,2549220
1984-04-18,6.0,2549220
1984-04-19,6.0,2549220
1984-04-20,5.0,2549220
1984-04-21,5.0,2549220
1984-04-22,4.0,2549220
1984-04-23,4.0,2549220
1984-04-24,4.0,2549220
1984-04-25,4.0,2549220
1984-04-26,4.0,2549220
1984-04-27,13.0,2549220
1984-04-28,8.0,2549220
1984-04-29,16.0,2549220
1984-04-30,8.0,2549220
1984-05-01,7.0,2549220
1984-05-02,6.0,2549220
1984-05-03,5.0,2549220
1984-05-04,6.0,2549220
1984-05-05,6.0,2549220
1984-05-06,32.0,2549220
1984-05-07,14.0,2549220
1984-05-08,20.0,2549220
1984-05-09,30.0,2549220
1984-05-10,15.0,2549220
1984-05-11,11.0,2549220
1984-05-12,10.0,2549220
1984-05-13,15.0,2549220
1984-05-14,12.0,2549220
1984-05-15,10.0,2549220
1984-05-16,8.0,2549220
1984-05-17,8.0,2549220
1984-05-18,7.0,2549220
1984-05-19,7.0,2549220
1984-05-20,6.0,2549220
1984-05-21,6.0,2549220
1984-05-22,6.0,2549220
1984-05-23,6.0,2549220
1984-05-24,6.0,2549220
1984-05-25,24.0,2549220
1984-05-26,12.0,2549220
1984-05-27,10.0,2549220
1984-05-28,14.0,2549220
1984-05-29,17.0,2549220
1984-05-30,15.0,2549220
1984-05-31,17.0,2549220
1984-06-01,11.0,2549220
1984-06-02,8.0,2549220
1984-06-03,15.0,2549220
1984-06-04,15.0,2549220
1984-06-05,25.0,2549220
1984-06-06,27.0,2549220
1984-06-07,28.0,2549220
1984-06-08,21.0,2549220
1984-06-09,17.0,2549220
1984-06-10,18.0,2549220
1984-06-11,31.0,2549220
1984-06-12,28.0,2549220
1984-06-13,26.0,2549220
1984-06-14,26.0,2549220
1984-06-15,28.0,2549220
1984-06-16,39.0,2549220
1984-06-17,34.0,2549220
1984-06-18,28.0,2549220
1984-06-19,23.0,2549220
1984-06-20,25.0,2549220
1984-06-21,34.0,2549220
1984-06-22,35.0,2549220
1984-06-23,28.0,2549220
1984-06-24,31.0,2549220
1984-06-25,35.0,2549220
1984-06-26,47.0,2549220
1984-06-27,36.0,2549220
1984-06-28,77.0,2549220
1984-06-29,42.0,2549220
1984-06-30,79.0,2549220
1984-07-01,71.0,2549220
1984-07-02,64.0,2549220
1984-07-03,116.0,2549220
1984-07-04,118.0,2549220
1984-07-05,99.0,2549220
1984-07-06,95.0,2549220
1984-07-07,116.0,2549220
1984-07-08,105.0,2549220
1984-07-09,87.0,2549220
1984-07-10,97.0,2549220
1984-07-11,93.0,2549220
1984-07-12,92.0,2549220
1984-07-13,87.0,2549220
1984-07-14,97.0,2549220
1984-07-15,74.0,2549220
1984-07-16,82.0,2549220
1984-07-17,83.0,2549220
1984-07-18,101.0,2549220
1984-07-19,76.0,2549220
1984-07-20,166.0,2549220
1984-07-21,105.0,2549220
1984-07-22,112.0,2549220
1984-07-23,95.0,2549220
1984-07-24,101.0,2549220
1984-07-25,90.0,2549220
1984-07-26,148.0,2549220
1984-07-27,112.0,2549220
1984-07-28,93.0,2549220
1984-07-29,123.0,2549220
1984-07-30,130.0,2549220
1984-07-31,203.0,2549220
1984-08-01,178.0,2549220
1984-08-02,123.0,2549220
1984-08-03,112.0,2549220
1984-08-04,116.0,2549220
1984-08-05,88.0,2549220
1984-08-06,88.0,2549220
1984-08-07,74.0,2549220
1984-08-08,91.0,2549220
1984-08-09,83.0,2549220
1984-08-10,69.0,2549220
1984-08-11,63.0,2549220
1984-08-12,67.0,2549220
1984-08-13,112.0,2549220
1984-08-14,73.0,2549220
1984-08-15,98.0,2549220
1984-08-16,76.0,2549220
1984-08-17,72.0,2549220
1984-08-18,76.0,2549220
1984-08-19,72.0,2549220
1984-08-20,77.0,2549220
1984-08-21,65.0,2549220
1984-08-22,66.0,2549220
1984-08-23,90.0,2549220
1984-08-24,121.0,2549220
1984-08-25,149.0,2549220
1984-08-26,151.0,2549220
1984-08-27,108.0,2549220
1984-08-28,114.0,2549220
1984-08-29,118.0,2549220
1984-08-30,205.0,2549220
1984-08-31,186.0,2549220
1984-09-01,172.0,2549220
1984-09-02,149.0,2549220
1984-09-03,114.0,2549220
1984-09-04,154.0,2549220
1984-09-05,116.0,2549220
1984-09-06,164.0,2549220
1984-09-07,132.0,2549220
1984-09-08,154.0,2549220
1984-09-09,108.0,2549220
1984-09-10,98.0,2549220
1984-09-11,93.0,2549220
1984-09-12,96.0,2549220
1984-09-13,118.0,2549220
1984-09-14,125.0,2549220
1984-09-15,101.0,2549220
1984-09-16,88.0,2549220
1984-09-17,112.0,2549220
1984-09-18,106.0,2549220
1984-09-19,90.0,2549220
1984-09-20,106.0,2549220
1984-09-21,82.0,2549220
1984-09-22,67.0,2549220
1984-09-23,61.0,2549220
1984-09-24,57.0,2549220
1984-09-25,54.0,2549220
1984-09-26,51.0,2549220
1984-09-27,44.0,2549220
1984-09-28,42.0,2549220
1984-09-29,42.0,2549220
1984-09-30,40.0,2549220
1984-10-01,39.0,2549220
1984-10-02,36.0,2549220
1984-10-03,34.0,2549220
1984-10-04,32.0,2549220
1984-10-05,32.0,2549220
1984-10-06,31.0,2549220
1984-10-07,30.0,2549220
1984-10-08,29.0,2549220
1984-10-09,27.0,2549220
1984-10-10,27.0,2549220
1984-10-11,25.0,2549220
1984-10-12,25.0,2549220
1984-10-13,25.0,2549220
1984-10-14,25.0,2549220
1984-10-15,36.0,2549220
1984-10-16,29.0,2549220
1984-10-17,27.0,2549220
1984-10-18,31.0,2549220
1984-10-19,26.0,2549220
1984-10-20,25.0,2549220
1984-10-21,25.0,2549220
1984-10-22,24.0,2549220
1984-10-23,24.0,2549220
1984-10-24,23.0,2549220
1984-10-25,23.0,2549220
1984-10-26,22.0,2549220
1984-10-27,22.0,2549220
1984-10-28,22.0,2549220
1984-10-29,22.0,2549220
1984-10-30,22.0,2549220
1984-10-31,22.0,2549220
1984-11-01,22.0,2549220
1984-11-02,21.0,2549220
1984-11-03,21.0,2549220
1984-11-04,20.0,2549220
1984-11-05,20.0,2549220
1984-11-06,20.0,2549220
1984-11-07,19.0,2549220
1984-11-08,19.0,2549220
1984-11-09,19.0,2549220
1984-11-10,18.0,2549220
1984-11-11,18.0,2549220
1984-11-12,18.0,2549220
1984-11-13,17.0,2549220
1984-11-14,17.0,2549220
1984-11-15,16.0,2549220
1984-11-16,16.0,2549220
1984-11-17,16.0,2549220
1984-11-18,16.0,2549220
1984-11-19,15.0,2549220
1984-11-20,15.0,2549220
1984-11-21,15.0,2549220
1984-11-22,14.0,2549220
1984-11-23,14.0,2549220
1984-11-24,14.0,2549220
1984-11-25,14.0,2549220
1984-11-26,14.0,2549220
1984-11-27,13.0,2549220
1984-11-28,13.0,2549220
1984-11-29,13.0,2549220
1984-11-30,13.0,2549220
1984-12-01,13.0,2549220
1984-12-02,13.0,2549220
1984-12-03,13.0,2549220
1984-12-04,12.0,2549220
1984-12-05,12.0,2549220
1984-12-06,12.0,2549220
1984-12-07,12.0,2549220
1984-12-08,12.0,2549220
1984-12-09,12.0,2549220
