grdc_no,date,original,wmo_reg,sub_reg,river,station,country,lat,long,area,altitude,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr
2550350,1968-06-01,190.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1968-07-01,629.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1968-08-01,603.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1968-09-01,444.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1968-10-01,384.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1968-11-01,116.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1968-12-01,53.5,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1969-01-01,33.9,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1969-02-01,24.4,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1969-03-01,23.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1969-04-01,24.1,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1969-05-01,59.3,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1969-06-01,269.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1969-07-01,525.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1969-08-01,556.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1969-09-01,472.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1969-10-01,245.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1969-11-01,136.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1969-12-01,83.1,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1970-01-01,57.7,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1970-02-01,45.1,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1970-03-01,45.3,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1970-04-01,49.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1970-05-01,69.4,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1970-06-01,269.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1970-07-01,883.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1970-08-01,979.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1970-09-01,367.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1970-10-01,210.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1970-11-01,92.5,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1970-12-01,60.3,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1971-01-01,45.5,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1971-02-01,35.2,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1971-03-01,33.8,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1971-04-01,54.3,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1971-05-01,90.6,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1971-06-01,577.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1971-07-01,792.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1971-08-01,844.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1971-09-01,378.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1971-10-01,306.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1971-11-01,110.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1971-12-01,72.3,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1972-01-01,57.1,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1972-02-01,48.4,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1972-03-01,48.3,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1972-04-01,48.9,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1972-05-01,91.7,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1972-06-01,211.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1972-07-01,575.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1972-08-01,621.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1972-09-01,481.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1972-10-01,149.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1972-11-01,83.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1972-12-01,58.6,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1973-01-01,47.4,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1973-02-01,41.1,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1973-03-01,44.6,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1973-04-01,50.8,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1973-05-01,82.5,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1973-06-01,308.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1973-07-01,432.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1973-08-01,674.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1973-09-01,452.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1973-10-01,338.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1973-11-01,120.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1973-12-01,74.6,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1974-01-01,58.6,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1974-02-01,49.5,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1974-03-01,45.9,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1974-04-01,53.9,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1974-05-01,84.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1974-06-01,259.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1974-07-01,639.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1974-08-01,790.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1974-09-01,402.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1974-10-01,227.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1974-11-01,115.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1974-12-01,66.1,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1975-01-01,46.3,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1975-02-01,36.2,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1975-03-01,32.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1975-04-01,42.5,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1975-05-01,66.9,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1975-06-01,321.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1975-07-01,726.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1975-08-01,481.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1975-09-01,632.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1975-10-01,339.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1975-11-01,114.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1975-12-01,67.9,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1976-01-01,50.2,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1976-02-01,40.8,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1976-03-01,33.4,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1976-04-01,36.8,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1976-05-01,62.3,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1976-06-01,290.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1976-07-01,634.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1976-08-01,629.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1976-09-01,381.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1976-10-01,168.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1976-11-01,90.5,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1976-12-01,62.5,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1977-01-01,48.9,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1977-02-01,42.6,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1977-03-01,40.4,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1977-04-01,48.5,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1977-05-01,70.7,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1977-06-01,177.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1977-07-01,590.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1977-08-01,878.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1977-09-01,396.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1977-10-01,227.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1977-11-01,101.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1977-12-01,67.9,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1978-01-01,53.6,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1978-02-01,45.7,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1978-03-01,46.5,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1978-04-01,54.4,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
2550350,1978-05-01,125.0,2,2501,DUDH KOSHI NADI,RABUWAR BAZAR,NP,27.27,86.66,4100.0,460.0,,,,,1964.0,1985.0,22.0,0.0,1964,1985,22,223.461,7.047066096000001,1718.796608780488
